per,ncli,nd,mttr,nticket
6,437e0640ba4c0a7f02ad36e0ef95160f,c6394772abfa9015869dcc460f3dd08c,5.68,2
4,39bba566694ea7ea27cf5b4204ef7e90,af408c61a2914ef79a3e20509651999c,67.32,1
3,67f1731a867b80104d1467dfadf330a7,1c77da0c9901af479f3a65e19d0b137a,17.7,1
6,51b44fd296266941c863cfed475bb31a,f0e8e697db79d475bbf29626dffc0c5c,0.92,1
7,5d061e8fa89f34be80364fe5521409b5,bf734ac24218672996016babaf39df1d,16.96,1
3,4e80ee173815790a187e575bcefca6d5,a5a5f27ddd29547a154d4c215708e6fd,1.0,2
6,5b69454a5b934824797e8456bcb0a3d8,cf77a4045a1a8bb41da33df9a87c8805,19.83,1
7,763001b73a4c437cf30a8af96e6e398d,00bd81a0cb306a6aab0682d9a2452d7d,25.1,1
7,e3079db20f14548aa39f72b239855ffb,838beafa89366f664593912f70ae080c,0.2,1
5,39238f2e220036b94c7b5bd7201ca2c3,1d4695c457d500775100ce16d6b2975d,0.57,1
7,ea32417932dcf84b1998d9bc5b839a25,dc54f64534a9f304a4caf057ccd4bc25,10.23,1
5,3adb009a8814f809c0fbc553f9ec1fcd,0af6d65432dbdc0f3f478e197511d1ec,5.79,1
3,50a8ce87281dd8faf15be9e12893756a,8d7800e58ab56525ffdba93030bcd92a,14.43,1
6,be6b2ab0888bd41ce33d4d975499b90d,390a705f07d77c5c4fe8e9547f68225c,2.48,1
4,e86189c48d132579c5bcc44ff9d1eefb,ac309b8ab4bc1a9c7141778207101bb7,21.98,1
4,d05b7a0abad7d2b8eb521f0607174baa,e3d66505447ecb7efb2a40f3b1527e23,0.0,1
7,bcedb61e388e681c7a1795467820e1df,57b30f186648bb3f9c94b20540f83ec1,3.98,1
4,4f55d830272865de60fb69812ff23d93,4901d17e844fa08f6d1941fd4a1326aa,8.0,5
2,4775b733d9254ae00c336d449642528c,05514cfb67d1670d470fd64bac0c67be,0.0,1
6,a689c901f0d7e8be82df15b17598e980,6f68467f6f9abc900ad81527b696cb4e,16.81,1
5,2c41e710e7947222e74ae9684f43b896,332552ec0a4f5d6a2daeafccfd942021,1.67,1
5,da8cbac08971252c77cf214c83eb747c,a6bc375ea599a83c3c2a137d47bd5f57,2.73,1
6,126a440addfee4346a4c75f3cab9dcc2,2dc63c24061bce8ff657f7b0a33bb122,25.21,1
3,6380fc67b780beabffc40fdcc85d3356,a339fb0b7d3a3fb3b542f4408a631106,25.5,1
3,03726f21b99ef454067d9b8309bdebc2,1f9060e022c55519e96f180fd7390166,3.74,1
5,15b70be3f95197a1bba633d0744dbdb9,73900227545bea822c441c96009a1c77,18.73,2
7,5ad521268da1f7cbe9318e8dd654b320,729606c23d08710ae2a11e23a2d94d06,9.45,2
3,a9fe7c4a4ea7f4d9e07e967e51a34040,34d5be5b97758f65017a0e23fca6054a,17.41,1
2,9bbb235f2566c319b2d01a6cdf5cfaeb,56d21a85427ae72f69313c8e01712789,15.98,1
7,30245129225d1f0deb134444db4f45da,98c3e4e8797d1ce376340720cf89da8b,0.09,1
2,83d63a12a83c0188c8c9a03bae4633be,27ecc08f58f84ee31ac7c13042822274,1.2,1
4,f2d766f10f12dae280b068b8da17cc23,1c0dded4513f0e78399d882b1e78f40e,13.95,1
4,1fa0ccabf7c3477b30effe5be6a5dc14,422afdc3e20d2b77c00ff1c64fbc898a,10.95,1
4,ce28dd35c0b221484475a0c6e9839d81,ec723b896c0f7bd7f7f60d8cd41c9f14,1.02,1
4,4853526ac6ea9358a5df30890b6c8732,46ad949882219d06e48d4ca84f48d040,0.02,1
5,883326a653b4837e1a7f15457c27b1de,46c253e7bf94fb25f8a34ee6661821c2,1.653333,3
7,9f951308a328cd3d426038a4e8a27cb2,141fabbfa33f0e8c10a6ce82a5ef5f66,24.25,1
3,de789ddf2d5ac79be80a1fe9b6fe06c9,cce3fdec31a9eca2893b5ea7d067cc70,0.23,1
6,b599f337eb50d71899bfb312b56eb24a,b4d720fcfd1bd784987be4c5d46bbecf,8.42,1
3,5467497fca3503a2c54a1dfc308577cd,5c17c7a30b17ed4e5a4f865ae30f4130,21.45,1
4,ef1ccf405aba9cda8a3adffbce7a7ae6,f0976399ae2e8f8e14b64d72ff15d895,63.3,1
5,aa035e84c44089c7d1fddee610bf4eaa,b8db2aa60aa9d11fb061fd8d43240bca,24.07,1
2,08f4071f84fe5253c952996dba222f77,fbe800b6987ffe545d7ddde3d9199b1d,0.9,1
5,3674efc2061ce06b29aaa8fd4eed29c4,35c261065be2957285141a4340c025b1,0.69,1
6,e649d692839ce3f056c6a696037cd4ce,7b7aa4b165e14303b7d409af67a17d20,2.67,1
3,53aa199c2aa2def6e676c0812e55efb1,48eb60c5d91467719cba4fee0e557c49,3.29,1
6,29c65f541dcba36e91959f8fb9e7cdb5,bc755c334720742e416bb87565c97a4f,4.38,1
6,6ace33d48cb8e81030d7af21da4e3847,6656e96564e519d5ec78d1a6880ecea3,14.93,1
2,5976f1dcebec77e70de9b8ec0c1c6582,cea5c87cb4856da44065dd934ca604d8,0.0,1
5,9e40f3b7379937ea86f5b0e022c60fe9,c8c5f8cd098d9f67c85dba544cb17f0d,1.223333,3
3,6385ad1c54885ae21ae6cf357b9e9dc1,0ed31847accbe55a8aeb2b6523ac1c46,0.87,1
7,d8e281e61bed555af64235730434e60b,6a02b69627c98e374faec3ded3a317b8,2.82,1
3,ebd1ef829c44291e0b43c3f6e38e4964,3f7f7f542b44291e90066fc355daf1ea,17.97,1
2,4459866c8cee4caf43cab975b2485395,d035fbb0c3b4819e4fd2d95ad8005c10,0.0,1
4,fb7bbea1fe34245d79dd5a79b14ed64d,170fdc356080c1ec973da3d73d0f1fad,0.0,1
2,416d9158235f25a41b97eb9472c5f4d7,45664412a5c04fc0be9ea3df2ec74b6a,4.46,1
2,51092f0eb51a0c5a07d2e1e2d5ddefc5,9df7104f28f3855cbeef1e9c0c03875c,1.82,1
2,73873a16db8813fb683c9d0891f1b10f,fcd6b0a761226857d4e044d31d51cde8,2.97,1
5,463126a76fb895def516448cc0c7222d,86a05cc59fa880804374c132e445a8d3,117.55,1
2,3ca2da42b141de802e9de18bc502ce16,fd03de6c2901e3cf6d5176d4648b2d1e,5.89,1
2,4eb343523d60785785601810d2eb7f24,9c27376f53cd204ce6c773e3f439e27e,0.0,1
5,4e80ee173815790a187e575bcefca6d5,a5a5f27ddd29547a154d4c215708e6fd,2.45,1
7,f7843f23b903961125e742ecb07120c6,7812abd6fede58adf58d84ec0d3e7915,0.25,1
3,5078d1f263465a10d8c790f245b92735,197c01441cc8d42799f0d61f120e7935,4.75,2
2,6593e43a1e70da79117d5a1fb9c45b3f,020a8a31553bfd2cc721ed2255eccca0,0.48,1
3,9928f327f4be7026286de4dcc18f0400,ff91bd21d9d1c46be53ab31612ec69b9,2.73,1
7,f0678ace0f0a59511ea897be58d16d5f,ca1e5ad8326e73e48935774ced03faed,18.72,1
3,9f941ddfabcf33192a387faab65b5750,5f41082eda2dcef0f6b016db8a7d1ae8,7.015,2
4,941c46ffdaffd3ccd72c2051dc3d38fa,d2ea475d3a7b30441b36ab9577fb4675,2.3,1
2,a83ead128c53cb91fbbf2eda708d36fe,215784d3c0574939672ed213e91fd5b7,2.4,1
3,841ab1770ee4251794b31d50ebc159a4,a284bef1dc8c49dfe3c79e42549c5ba6,0.0,1
4,93b36d8c079694bb5724a46f260d82e9,3ed3e5f7f6005b758597beb3374e9785,2.47,1
4,609c852a222768a9ceba71ddba92d1f3,be04f5d51132f8dd43e8eea5e9db1914,0.0,1
5,64784c4318937b75efd9a58552531b77,840d426b82bd72cbf07cab16086c5af7,5.25,1
2,b56fa11a4d1b7de64435640e2d41dae8,a521dc6c29b82c5f1eb619e2fff5d545,3.88,1
3,a385026434cd3097c4b57eeb29ce02f4,6cd136c142dc41cfd81342565933eef9,0.0,1
2,4ef63950b7ee5eda6fb441bfa1bc5be8,7bc79bd13f5b8aa8248d44dbd2be70e0,1.22,1
6,8bae964fb9aff95dbba7250899e328a0,c3509c5cea5463719119f2091e7ca010,58.53,1
2,fead442a66d26e78848206536ce88f48,45c436eeacc2882bab0e25a37f64a60a,0.0,1
4,57ea9942e87e52a6eff01071ae598eaf,f6d88858980931f15a2042dba1a20306,2.8,1
2,2149128cef0b635d1a10725f82dcde97,67aee468f9330a0dc7b5d375c1129fc5,0.0,1
3,d29a9956b3f5b6154f59b43b460696aa,800d32e1465c0d728406181769cb4d70,33.22,1
5,cf4c0b9c483c3e39035cb316e38a7436,10d1174f8165c070a5445d2e5f4b735e,20.03,1
7,e71891e7510175226263f9baa4c8b798,8cfea4505a3dab70a8f1b0f2137b6cc2,1.2,1
7,f89012433f05f5513ff360fc5053298b,ed1695f1569d79294d792b033963198e,67.315,2
7,279af75b3d96109047fabc9e02687bd6,2e4a03315feefa79fc2b27f82cae3928,9.78,1
5,87a246d8467f1948b22419697b4a4039,eb06c1aeeaca959c5b5524edeebdf663,13.03,1
3,e2d99264ea4af7873563d927ec3b2a11,01e3552f1a7684f69321237a985f5de1,0.0,1
7,2a676984250ad643d73b192c1b187915,75c837d83e85b583022d1a92369603b6,3.83,1
5,cb76ec48c6cf1f3c7a9223d694ec0347,a889aeb7f4a2afaf4f1ff1a2f2778cf3,1.08,1
4,035722dcd5a2b295ceda6856d79c2d67,43ea1b5d2d25c065f9ef4a57050b255f,0.32,1
2,b07e00997a880a442c69e3228a149f3f,0b0e481656c1dec9f2de781b840570d2,23.81,1
2,f4aaed757ae4766e37b24fae6112472c,ed6b894f753f273713dd101e1de0ade4,3.4,1
5,79fd226e218a8299c735895a6643c294,6ab2daf0014c37b06a96f5eeffd5936e,12.05,2
7,4db4ba028135bb30086e849e6ac9b812,dcf81f332e9f1216940c5f94b22d859e,17.15,1
2,2ad5127df8da1a9fb43c027e043bc5b1,4fe890248bcb7d5db0a5e76424357f43,2.688,5
6,a061ab4e606374ac556845b53cee4430,30aba6de18c48390022b1374e642b1ac,428.42,1
2,378e5814b5c44e667737a18749bb69c4,2f8d38c8ad28452ddafbbaad90605946,3.47,1
4,96f0c4bee290db3b41f3511d232fef9d,833be53ad32f6439af071418d7cdf95c,4.57,1
2,373b428f997189c28d9ca9a03b2c4c09,f7c4f0986977aa1a918ab6dc71b13279,1.84,2
6,3339556ad8f80f2770ae9413f22923ab,bdad0c7fe35b9aa48cd7fe5e45ca8483,0.73,1
3,06b7fd94aa3ed7c52116fc2e2de0715f,cf4cf26f2bc4f48c3624d5d18ac52c39,1.7,1
3,61850db80671fc543d7efdb44c659f2b,a3ec557e25139c48db0f8a65f6ef1558,13.39,1
3,d69f1fc7e07819b78f28327cce6b2ac3,e7df6e019d99168db9b6c825884eb759,1.85,2
5,b13e246151003fd7cb7cfc2e0d7e6bfd,df796e525f310540c9f292156702061f,15.26,1
7,dd5fdaf4b840f60491c85a66bd4cefa7,8e196ceec991fddb4aa3b809a5174b4b,0.53,1
2,a6b7bdfb8844655c1089441671729a22,bbc64cd08f42eb165fb950bab97fed3f,0.0,1
6,aa4a0f9e0510036523e7365c7227b3a9,53e3331c93733f9e4ce1a42bc0362d90,2.65,1
6,558db24cd6cc801dbe6f91e06b9a76e7,11afd4c754d9248f172cc3449274d988,1.4,1
5,7bddeb249ddb3bb4810b161c12782077,2e1e9960256780a151512245956272a2,1.435,2
4,6edc55a7e2358aacc75fb8c6c22f9ba1,3499cf6366820b246e8a75fc3fb03e55,17.45,1
5,cf7c4415512e75272b8269ce75aa6c98,65fe4afa846cb513b215c93951350593,5.57,1
3,8481beefd3fb4c2e6c7535f143658b05,da9d0bb97ae0d23f9a7d2707ee663860,2.87,1
5,6c973b0bfe50137703aa4ebc7c5fa765,5cd498fedf5f72d63077e7fcfd77c299,1.57,2
3,2b7b8e6afcc9d00b77ec46749f462ab9,9c9428f0ba0335e678bd27dc47852655,5.29,3
2,8065adf3a0811f201cfc7ee6f4f27ae3,1c9f2da6e4f14f27247f7caa81cdfdd5,4.75,1
2,23b20dcdcedd7d2ad617d3b85d1577b9,232c10a915c2b2749ff53f701a17aa60,0.0,1
6,4b13f9dbe8ab0dccb650d708c8bc429e,53a2f6cfb567f8e5ad32684ebe9d7a16,39.43,1
4,a194e253680d05d2249f9fe65c68abf6,416fad72a151322b07d1f244ebb2b728,2.67,1
5,73b219e9a6c075823e822da60c4382b8,1d83ce88121a42cabc9ef0e05d13bf4b,10.39,1
3,b46906faaf1b30926cc1e91f0e1c6072,e4868773072ef0d61b5fd94ea450b0c3,0.0,1
3,914a1f60f2badce2cb98b4d4cbacba93,4e8b046bb70cdbdee545dd2de4186fc1,0.675,2
5,0f3da6be8d426a906f265c7560aef5a8,fece891acfb2e3a1497f8e318c5132c1,0.27,1
3,b05c5be0ca32af19d9945539a099e919,be3bfe1b091eb60f76749ec501ec08bd,24.32,1
7,785f600032ae18b623aa1f735ae6f4db,c86bf31f58a9e78fa825b0bba118de80,2.74,1
6,e8ee5329438fc27cb6bc5a76caa34904,e6448bdf64a01aed0daabf0d133bd3c9,569.28,1
5,511eb11ef20bd88855cbec6d3259dfa8,b16521390f299988b798fbe6f16f1525,8.58,1
2,f41957179bd6438eb8c8cca501cb1ee6,7c06975e1841fbe67cbd92c2e4a7f08c,23.54,1
3,2f9636b9e4d96fc95c747423e7ecba9a,91187f34934a4e0db85c2fee73a9093a,6.77,1
2,3af60f6e3cd924af8f301488bb2aa2b7,bb2baa9218c97e9a692087f7bc3ea4a3,1.97,1
4,06d0d6551eba8c2fed40a464378953af,092dd806390f7d5deb2c8a4a6808bc27,0.0,1
6,9cb23f32f6f21f6a724f86c8bd1eb058,950fb9003730d41af27ae33ff8c0e2fc,4.31,1
3,a582c4607f8250fdc2054ff575ec0088,134a07caf3ecc3feb9eaff2de021af8e,15.5,1
3,807e7d5d3c8e118bb4ef4e15879d6e2d,97387f4648a1431ff088d39bed34d723,18.62,1
5,66b79feb7c056c3b4faade72f1c419ef,388c3ad7bb4572b4f5ac629b2a39c4b2,12.36,2
2,638f3b64024ad866b4f0513d962d24e2,a1184f0f17f2f0bcd525af317a8fe906,0.87,2
4,aec7edd231998d2d81a4e30aa5c25147,61041d639c2c3be9c29a5bd6b464b028,49.88,1
5,f224d42edd01203d3f7c7b0a388facf8,6300e7475de8114e41eda8fc0a4e3507,42.2,1
6,7ebf675f4ae990f87999d84ca6379111,1bfc86282a3a5da660e8d283ba240d6b,1.74,1
2,6639e1e9f2db55f5d9024cf7852cb951,4c2f2469068d70f40b5c3513da5c232f,3.51,2
6,611e4fa17cf67db733d858cf47158b55,4c737e6154218a3caf3a7b78f9226f1e,1.37,2
6,b966d009a7e3608068131b395af32a46,9d7dda32630832fd8e895fee3a2a2a03,5.28,1
2,05faa0e283f94e5bfb1501b515f3971d,4653cfdcb32225c7bf6dd7c1bb1884ff,0.0,1
5,4fada9044abd3e48ada90d2bdd11727c,b46f9cef846a3e4e2e215269274e0f55,29.47,1
3,ca225040a5a62b77f4ffd64ec3148892,cbbf83d2cbbc837ea94a93a9dc954c2b,0.0,2
4,7da0eee7e6677f862f38ac8d139793b5,b411def9cccb516fd49ecc3de09461f7,26.19,1
4,e4709c69d8167d2816b020b384c479a3,666315c9a49d51eab3395b8b8b43c3c1,0.05,1
7,9057f1c9aa7b030fe33f0f3b66961ab6,8470ab83bdb8a2798ad853dc1f24f39a,2.8,1
5,41c2dda6193455cdcca0f3b68b26b422,f86758f6c18bed47c0aec11512af96d4,0.45,1
3,15f815c658f8692ae3cf8e563f531e18,d097de3fcd4b3d66813a308628031a55,18.96,1
3,b44becbb607145e39259c43edd9c4325,330af752200a36f061cdeadbeadd9fc7,4.075,2
3,fdf88507cdc01f07b391a984b71a3cac,e6e468da62ee5ac4a528e108d4bb2142,1.87,1
5,0e5026dd47c1ff7a221fe2ffe49a7373,eba74d3fc0172f152286110624a9d902,2.08,1
7,d1578fc5f97b05fdc67be8181964a55e,45dcfdde678834cdaec0a17d16369203,17.27,1
3,783c904d7d8782af020065119a30a546,317acf16c92dc600f38e60a8592128f9,11.94,2
2,6f5209a95b474d964f4425362187b9c2,5a3cfa9eb25d00cf048933dd5cebc55c,31.05,1
6,8ec522e10fab0114a482518648ccc2c5,53c9af56f6b0fc4b749f22fbbc646465,22.83,1
3,0ad035c0daea7b11f262495f997e3b3c,57ebb2a16b816347a396f671bbc6d970,1.46,1
2,7c404bbd5afa34803c1b7ce9df22532d,bf0bae08927a516e165a352da8d8ef5f,8.745,2
5,31cc4b2a5e17210068a878279f11d503,189d42812b4ffdb091387683cfe629f6,2.77,1
6,5dda6f89b4adbbf1dc4fb7a23fc5f5c6,e1d26c96b137071cc1d62267ef49ce28,0.71,2
7,955120c228baa9713a6b95fad87943a6,4c6ebbfa002510656e0878526e4f0086,22.18,1
3,0f9f19e54bccef9757ef36f234213f96,39b06e16b62d79e7e8aabbef644f4083,1.06,1
3,e4627efd50e8ee1ef9da8cb6e2e3f677,e391a4a78c2575ce1b78673d483826a7,0.0,1
7,a2a0b0d393d44d5229aed6bd850e1998,8dc9caf0f7266e4061baadb3cadf3a36,26.94,1
3,0c500e5825885a91efae5c1c912c3d10,5eb8972448a54c1f43574a196af19243,0.08,1
3,ccf3ef3ebea63791f21db2d0a89de1d4,66e76b26a740306103dbbd10f7e665e4,28.72,1
5,0f30caf8833d745a0ddafe390823dd92,acf40ff8b862fb12c151b76cb00088ce,1.37,1
4,7d7895f60ec822c8d92caabca22244d6,6de7276458a7609d52c74be560da1974,15.95,1
6,f38e55a8f02215034db73da9808b5e5a,653b6c6ddcea11ea44ab90b90119b89c,2.26,1
2,113bfb3f6429804a7a1b3e993eff34eb,d147e64e3f6c48fc6456d8417df738de,3.87,1
7,00892f8864f418249720e2daaf554e2f,84fcb683c79d6965adfe7379b2ce21fb,19.53,1
3,59fa5d121a9dd415c41b451eba7a6645,dd381415f828f8e712fcc274bf8e025c,2.03,1
4,5a56e0a75b14910379f9baebd0b53f8b,1faedfde476a9ccd081fcd199736e2c6,2.7,1
3,de99d8ea8e0c3f042e85b133406a60f4,29a57856a39a737cf75e57e8c15e813d,2.3525,4
5,0367e9f1ab5b3077268d834d852fbf0d,aec44ca6bee54bc455fbab35aa8e308e,5.815,2
6,424248f1f5a3a858412fc41554e221e8,0d3f70e618129e2436b32b4e1aa354f2,48.15,1
2,4f835d3b8cac42ca81a9092c1be0a944,29bcc661dd3e7fa08f294fc83f9a993c,0.0,1
6,6b707023967cdb32b3b12093e41ef520,d0caa4e1150befab9cac50d1e710a3d7,6.5,1
5,9afab9450df98a26713f6d155e4f6410,4ac6516c7ba3065de003c705d4fbeb12,2.75,1
7,111bc3b3fafdef59185f3b60f14a7f13,b783e15127891120977ed5db435fbf65,0.09,1
4,9b73154c73a5b336d2e6e75b04d0f4aa,045951ff127e9199285f3fda76560305,10.05,1
4,0166860855f36fee846a147b78105f11,148da46bc8dba7ebfb344eb1e3f5089f,7.32,1
2,97b263041577c8cef714cc65c6657055,16369e2f5c18915903b5583449f2f116,2.91,2
7,6a26e30e71db200850ccc76d94867242,81ddf7a3d6204b232b6d50b6530144a9,0.8,1
7,d114fb5ab8b0175a5b482e6935607f5e,4ebe1eca72e8b78d1396e0300ae0a47f,3.61,1
4,dcd6d7ba0cfe4a84d7ef50b356e9a667,c72982c5e4e9e08954dbd67e541aecbc,24.25,1
4,2f24e8e067926a88efef474fde126072,8a7d87821d61635ff100827081a93b3d,18.4,1
2,5ac551a8d01e60c74a4ed91fa5fa735f,55f4a036102c590eed49658136c35041,1.55,1
3,8710ec43191293d03c7fc2ad6e47ac8b,7ab866e0ce9f5b4d7a188b0ad8920580,0.0,1
3,f7a0c142aa8968c3b411b7c8c77fe83b,0a66e05907a97656b56f105860b27795,15.513333,3
3,d63cbe8ebc6cc0fba581cd534d192a93,f526c61d9637f337029396b40572b54a,0.0,1
7,38139b706776be40f0c948a38eda7483,86ad3094f6f31ca2b161d81748cc74bb,3.57,2
4,195294b0cffc6495103b41e1efa9e030,ba01d105cac57d748923325a1244c106,8.57,1
7,640bcd641ef77c73db6bc83e6851862d,4431f6e991e7124f90cc7466357b1c77,1.75,1
7,c637533cc84d1af6afd580ca502cc7d0,3d55b0b557ceb2844b66a42dce635898,1.55,1
3,16a359a36f963254d5a39d49f5ddac34,d970e9fed447f2a9fc8951981177431d,6.08,1
2,1cb9bf87ba98a44aedde5f9ad8e76ab1,9e2bed485a11fcec5031fcd30e7a41fb,11.566667,3
3,485bb2b7d56a680ebaed18a56a71b2da,76d05e535b3a34c200572e3733cf2de4,14.57,1
2,e7c481a131b6898d3e99355aea913860,28d834e814cef664b7c046948c7430a6,15.77,1
4,14ce98fb9a50e07242f767d36c10f967,689aeacf739f4f039859fb68c945e53e,0.693333,3
3,73961569cad7b17b8b3499ec8da04797,495a9c9bf2f807f49cd8e4d4dd313cc4,0.2,1
4,5413d8d8c781a14e974ff7df45c95b60,ca33e173c08c4eaf302164bdf1a6e3c7,2.07,1
6,95081d2205622f881258d64ad28ca26d,409362b45691237aa351af0f1e8573dc,0.3,1
3,55c7f1776786ec28a8acc97f851ccdce,1ce3da9b46dee8cab2d98631d22cbadc,3.07,1
5,1a5d26c80e11f668a1d88a2ae6df711e,accd3e362cf46ac83b6a3c08a54e3350,1.7,1
3,980c6665e9e422e7bf72bf7df55ad68c,b3b63d8439c397294befdf6999637493,8.05,2
2,b8816cbdac8d3fe6e8e440d32f01c05c,bc24325f6d0a4402e83170ce623851ee,11.0,1
7,e78920ab2341d067b5c84f06574cc729,bdf9d811768112b7962cc3f36f93ebba,13.04,1
3,983e5f066c986eec55f37e7ba72ca918,d7232de6580e14bff506ce0f87b9f891,4.5,1
7,9a0bf937ae726ae9457873c756715402,a916142550c9855b93d7bca1b69230ca,23.67,1
4,dfe0ced74b9efb4d6e0cb1913156b0e2,3b395694c7f3aa41eaa5176f7e9a6ea4,4.78,1
4,6e21447dbd130dab702c83587b57b509,d8044c9f85dda8772636873c698de508,66.46,1
7,1e7d441273ae4ba2b00691784de14f57,379ab5662d3baf4ed89342de030667b0,2.75,1
2,1626c1160e6e1493d1d54d9297deed85,dbdd8e8a8573c8010b7c775e68461b7f,0.0,1
5,dc2f83039fe5b3b8a4e3f5ca83eca35f,618815db1a72682c10910f8551f153e8,1.6,1
7,730be65c454964b9bd4818d84ec3ba6c,1223172ec9b9e255049c0a635786a9bf,22.11,1
3,bae70abc49b8fcb86a7ca13d6ba38ac5,9c9901ffed70b6923447a68a922f218e,23.25,1
3,a7f8ac16240cc7ce55dc1a415547c3ab,4245d8c773d7addcd543fa08384946d8,1.13,1
7,2112ff2c174c6e9ba5c10aadd0dfe2bd,bd51f84e39955b21b7cd2ed06913fe83,48.42,2
2,7703622e8bbed549f0e4c5c732075a4d,e71c4cb18ed3cf37ac5374fda80ccf78,2.67,1
4,a840e69ad237a4ebc03ec8eb5e542f6d,b912cb324c7a1e9dfa4dbc788ace0e2e,2.25,1
6,3e1c402a53833d14420b0ee7a77b2e55,afb05e03771900fe90f7d70f4075eb2c,21.86,1
4,1818740f94fc9315636af255c8929ff6,be11981db25268b1d25023050a34346c,0.0,1
2,c236d72e9f9df54f683f9e761c655b33,fe5693c4a4e2a3660d6267a5437f0b4e,72.37,1
3,1b8eae67fde602375326e675f2a63ff3,645e84f4877ed14a51526fe47d1c05c5,5.96,1
5,142f42b4d921fa52a92bb6af3f754761,90d90a7cbaf077d847aaa834c9c65d4b,0.42,1
4,3b162de8bc0c6aeda825a8017d2ad725,aea4a7fcc63138b316b141f4e79bea64,0.0,1
5,35955606a00acbd56c2b2dfcfb3fb888,43007a996a0d31e82291ca5e3ec3b7d2,4.5,1
6,a466128d670cb7dd9771f6a1c90f42e7,b2684ecbb87efa49967975ddea31b2cf,28.17,1
6,29de8123e8faadc49cb4ed7251f7e173,ffdfd1c000238451f1a16fa61d68487e,47.375,2
2,7cd9d33bb329ea97af8b64cfbeed1aa2,b05d622755ff869c53694678045302ce,2.45,2
3,a2c6bdedc12cf7f37490b1ced780c3cd,a2ef6f431e3a81438b343f0f46a77290,0.0,1
6,da0d82a6d9a6f9912261b8ac55833f0f,6bc18d65a03ae1fae85551423577ecf7,27.58,1
3,19b401848843f3364302fadf9c1a991b,0c6b01862a8f1a12faa1a902027a82cf,26.75,1
5,268c7c3c5dac98492e1eacdb98142490,61c30271f43de7acc7003b67c74103bc,17.37,1
5,d0d17fb464284057405bbcb345625028,ccc95eb9151c6ee8580955bdd4075bc9,3.37,1
7,f5c1b0a8eb726fef5d3cbe1cd4de678a,a7bb38cbd79aa0cca28d898ded68a41a,14.28,1
3,2bd30becd8c21cc2ad45587cfed833bf,2a621c18c9630c9cba9a536869f32699,1.77,1
3,3951db0d75d3d00a032fb2c6e3a68c8e,5b214c8f7cc1627bc3d22ede53bf5ff7,0.0,1
4,7f715bf5d758fa299011afbcdf1093c1,b23a23368047335b243160d506aace91,0.0,1
7,19e85f05cac63fadc1467a5b043aae89,505697a4571b06f46cd3bbe6163eb152,3.62,1
6,b2a6c89ddd116e094052479c620a7b20,21bf8751ef4d56e6889d4ff955ba936d,1.42,1
2,6c0d3d9b9b8302133d67e683a45c2e61,76016af8dc3afc6ca586cc9b3ea01bbe,0.0,1
6,547de322f6defc29dfe781febd61b8ed,f6d0e992efa20f9a7a5326f4195af355,20.65,1
2,0193f964ca5b11504ff554d9940295b5,e40ad70e27782e497e7b6f33e7538dd0,0.17,1
2,8b786c0d37f5e5f47ee988f5d834bcd6,5b155ca550dc3eac15b3c82d1a9230af,12.85,1
2,5ff3579aa2c7aa4ad990433ccbf20b3b,f37d88d30998f4c17064ac586428c5ba,0.22,1
7,f8a18aeca384da98aff54297b57dde6c,d3c46379075dd7480748809587321987,4.695,2
3,039909c5bd0052eae5aa973b65b8f83f,41da79d158ca374c570c2edfc8018847,1.6,3
5,6b72ca6808f5a2265dba326d9b1edf47,4931dfad3bd79ef648f9d4401743accd,1.32,1
3,3d4d2e17aef004747438b577a20df48e,cd77598725b33130fd554e6a22c9b1b9,0.03,1
5,2186f90481fded8497dafa461a80f11f,1b803bc67684d08047240915006f4149,39.895,2
7,9e38d17f56a58bf81a3315f0173844ca,78645555441c8edf7792795ed040056a,2.16,1
7,26fd58ac5be8454e78fc791183b6665f,b62f005a2be8090ea6c541d90cbc6b74,7.01,1
5,2caae509f61246521e28effe93af52d3,3c5a05488d31811ac99664fc30d5809f,16.15,1
5,c50c7438a8ab659aab53b51d35fedda5,0feb969bdf495309c9cd6d3930d7f0d2,14.72,1
4,fe860fd6e964b0317ca8848c0efeddfc,c3926e056365188766b0d246a5f66a78,1.71,3
7,6e4ca729224ada8018afe6df1a5a4edd,575de03f7b4f0361e3bef8e54f2d2279,0.3,2
6,9e6fea36cf62d591368b62306190021a,65ae8fdd9422c00ae8b6e4f9ec44f33d,24.12,2
3,3e12e1bf14728c83304b28c4f6047e60,48fb1c2e1dab638c70b4919700c3824b,0.0,1
2,94d0874fa4f0fef0c8916135bf6ce025,c8ff66c70119e5623486015f31c8c523,3.48,1
4,bc143943b7a1949c6df2fb741587e379,806ec216ae88d831202445765569fd1b,1.97,1
5,913b1371a5fae166b5a7b77823fd2b51,22ab60fccb07c281275a87955412464c,4.23,1
2,1e18de2f7907e23a9c679f9255efcedc,cc7a2c2d3213981982dcdb437f464585,0.0,1
3,f46aed8523fae29b785ee3358dfd0147,de402b504749399242dfbbfe1d94eb0f,2.07,1
3,e90b1773238d6b1bf95a7d16e7abc90d,beeabc816c741bff071c9794cb294e28,31.4,1
6,38fd40ffbf2c08fa95a55ed5e004baf3,434afc4b9d0162e6cd1d873ed96b92db,2.93,1
7,0be7f2a719a4889920895c29c79085f1,c58faab1ca157b5f9843c60136a0ecc3,0.3,1
